fdc_id,data_type,description,food_category_id
320404,sample_food,"Beef, Eye of Round roast/steak, lean only, raw, animal 28, select",13
320405,sub_sample_food,"Proximates, Beef, Eye of Round roast/steak, lean only, raw, animal 28, select",13
320406,sample_food,"Beef, Eye of Round roast/steak, lean only, raw, animal 29, select",13
320407,sub_sample_food,"Proximates, Beef, Eye of Round roast/steak, lean only, raw, animal 29, select",13
320408,sample_food,"Beef, Eye of Round roast/steak, lean only, raw, animal 35, select",13
320409,sub_sample_food,"Proximates, Beef, Eye of Round roast/steak, lean only, raw, animal 35, select",13
320410,sample_food,"Beef, Eye of Round roast/steak, lean only, raw, animal 36, select",13
320411,sub_sample_food,"Proximates, Beef, Eye of Round roast/steak, lean only, raw, animal 36, select",13
320413,sample_food,"TOMATOES, GRAPE",11
320414,market_acquisition,"TOMATOES, GRAPE",11
320415,market_acquisition,"TOMATOES, GRAPE",11
320416,sub_sample_food,"TOMATOES, GRAPE",11
320417,sub_sample_food,"TOMATOES, GRAPE",11
320418,sample_food,"TOMATOES, GRAPE",11
320419,market_acquisition,"TOMATOES, GRAPE",11
320420,market_acquisition,"TOMATOES, GRAPE",11
320421,sub_sample_food,"TOMATOES, GRAPE",11
320422,sub_sample_food,"TOMATOES, GRAPE",11
320423,sample_food,"TOMATOES, GRAPE",11
320424,market_acquisition,"TOMATOES, GRAPE",11
320425,market_acquisition,"TOMATOES, GRAPE",11
320426,sub_sample_food,"TOMATOES, GRAPE",11
320427,sub_sample_food,"TOMATOES, GRAPE",11
320428,sample_food,"TOMATOES, GRAPE",11
320429,market_acquisition,"TOMATOES, GRAPE",11
320430,market_acquisition,"TOMATOES, GRAPE",11
320431,sub_sample_food,"TOMATOES, GRAPE",11
320432,sub_sample_food,"TOMATOES, GRAPE",11
320433,sample_food,"TOMATOES, GRAPE",11
320434,market_acquisition,"TOMATOES, GRAPE",11
320435,market_acquisition,"TOMATOES, GRAPE",11
320436,sub_sample_food,"TOMATOES, GRAPE",11
320437,sub_sample_food,"TOMATOES, GRAPE",11
320438,sample_food,"TOMATOES, GRAPE",11
320439,market_acquisition,"TOMATOES, GRAPE",11
320440,market_acquisition,"TOMATOES, GRAPE",11
320441,sub_sample_food,"TOMATOES, GRAPE",11
320442,sub_sample_food,"TOMATOES, GRAPE",11
320443,sample_food,"TOMATOES, GRAPE",11
320444,market_acquisition,"TOMATOES, GRAPE",11
320445,market_acquisition,"TOMATOES, GRAPE",11
320446,market_acquisition,"TOMATOES, GRAPE",11
320447,market_acquisition,"TOMATOES, GRAPE",11
320448,sub_sample_food,"TOMATOES, GRAPE",11
320449,sub_sample_food,"TOMATOES, GRAPE",11
320450,sub_sample_food,"TOMATOES, GRAPE",11
320451,sample_food,"TOMATOES, GRAPE",11
320452,market_acquisition,"TOMATOES, GRAPE",11
320453,market_acquisition,"TOMATOES, GRAPE",11
320454,market_acquisition,"TOMATOES, GRAPE",11
320455,market_acquisition,"TOMATOES, GRAPE",11
320456,sub_sample_food,"TOMATOES, GRAPE",11
320457,sub_sample_food,"TOMATOES, GRAPE",11
320458,sub_sample_food,"TOMATOES, GRAPE",11
320459,sub_sample_food,"TOMATOES, GRAPE",11
320460,sample_food,"TOMATOES, GRAPE",11
320461,market_acquisition,"TOMATOES, GRAPE",11
320462,market_acquisition,"TOMATOES, GRAPE",11
320463,market_acquisition,"TOMATOES, GRAPE",11
320464,market_acquisition,"TOMATOES, GRAPE",11
320465,sub_sample_food,"TOMATOES, GRAPE",11
320466,sub_sample_food,"TOMATOES, GRAPE",11
320467,sub_sample_food,"TOMATOES, GRAPE",11
320468,sub_sample_food,"TOMATOES, GRAPE",11
320469,sub_sample_food,"TOMATOES, GRAPE",11
320470,sub_sample_food,"TOMATOES, GRAPE",11
320471,sub_sample_food,"TOMATOES, GRAPE",11
320472,sub_sample_food,"TOMATOES, GRAPE",11
320473,sub_sample_food,"TOMATOES, GRAPE",11
320474,sub_sample_food,"TOMATOES, GRAPE",11
320475,sub_sample_food,"TOMATOES, GRAPE",11
320476,sample_food,"TOMATOES, GRAPE",11
320477,market_acquisition,"TOMATOES, GRAPE",11
320478,sub_sample_food,"TOMATOES, GRAPE",11
320479,sub_sample_food,"TOMATOES, GRAPE",11
320480,sample_food,"TOMATOES, GRAPE",11
320481,market_acquisition,"TOMATOES, GRAPE",11
320482,market_acquisition,"TOMATOES, GRAPE",11
320483,sub_sample_food,"TOMATOES, GRAPE",11
320484,sub_sample_food,"TOMATOES, GRAPE",11
320485,sample_food,"TOMATOES, GRAPE",11
320486,market_acquisition,"TOMATOES, GRAPE",11
320487,sub_sample_food,"TOMATOES, GRAPE",11
320488,sub_sample_food,"TOMATOES, GRAPE",11
320489,sample_food,"TOMATOES, GRAPE",11
320490,market_acquisition,"TOMATOES, GRAPE",11
320491,market_acquisition,"TOMATOES, GRAPE",11
320492,sub_sample_food,"TOMATOES, GRAPE",11
320493,sub_sample_food,"TOMATOES, GRAPE",11
320494,sample_food,"TOMATOES, GRAPE",11
320495,market_acquisition,"TOMATOES, GRAPE",11
320496,market_acquisition,"TOMATOES, GRAPE",11
320497,sub_sample_food,"TOMATOES, GRAPE",11
320498,sub_sample_food,"TOMATOES, GRAPE",11
320499,sample_food,"TOMATOES, GRAPE",11
320500,market_acquisition,"TOMATOES, GRAPE",11
320501,market_acquisition,"TOMATOES, GRAPE",11
320502,sub_sample_food,"TOMATOES, GRAPE",11
320503,sub_sample_food,"TOMATOES, GRAPE",11
320504,sample_food,"TOMATOES, GRAPE",11
320505,sub_sample_food,"TOMATOES, GRAPE",11
320506,sub_sample_food,"TOMATOES, GRAPE",11
320507,sample_food,"TOMATOES, GRAPE",11
320508,market_acquisition,"TOMATOES, GRAPE",11
320509,market_acquisition,"TOMATOES, GRAPE",11
320510,sub_sample_food,"TOMATOES, GRAPE",11
320511,sub_sample_food,"TOMATOES, GRAPE",11
320512,sample_food,"TOMATOES, GRAPE",11
320513,market_acquisition,"TOMATOES, GRAPE",11
320514,market_acquisition,"TOMATOES, GRAPE",11
320515,market_acquisition,"TOMATOES, GRAPE",11
320516,market_acquisition,"TOMATOES, GRAPE",11
320517,sub_sample_food,"TOMATOES, GRAPE",11
320518,sub_sample_food,"TOMATOES, GRAPE",11
320519,sub_sample_food,"TOMATOES, GRAPE",11
320520,sub_sample_food,"TOMATOES, GRAPE",11
320521,sub_sample_food,"TOMATOES, GRAPE",11
320522,sub_sample_food,"TOMATOES, GRAPE",11
320523,sub_sample_food,"TOMATOES, GRAPE",11
320524,sub_sample_food,"TOMATOES, GRAPE",11
320525,sub_sample_food,"TOMATOES, GRAPE",11
320526,sub_sample_food,"TOMATOES, GRAPE",11
320527,sub_sample_food,"TOMATOES, GRAPE",11
321358,foundation_food,"Hummus, commercial",16
321359,foundation_food,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1
321360,foundation_food,"Tomatoes, grape, raw",11
321361,sample_food,"SALT, MORTON, IODIZED",2
321362,market_acquisition,"SALT, MORTON, IODIZED",2
321363,sub_sample_food,Salt; iodized,2
321364,sub_sample_food,Salt; iodized,2
321365,sub_sample_food,Salt; iodized,2
321366,sub_sample_food,"Salt, Not Iodized",2
321367,sample_food,"SALT, MORTON, IODIZED",2
321368,market_acquisition,"SALT, MORTON, IODIZED",2
321369,sub_sample_food,Salt; iodized,2
321370,sub_sample_food,Salt; iodized,2
321371,sub_sample_food,Salt; iodized,2
321372,sub_sample_food,"Salt, Iodized",2
321373,sample_food,"SALT, GREAT VALUE, IODIZED",2
321374,market_acquisition,"SALT, GREAT VALUE, IODIZED",2
321375,sub_sample_food,Salt; iodized,2
321376,sub_sample_food,Salt; iodized,2
321377,sub_sample_food,Salt; iodized,2
321378,sub_sample_food,"Salt, Iodized",2
321379,sample_food,"SALT, HEB IODIZED",2
321380,market_acquisition,"SALT, HEB IODIZED",2
321381,sub_sample_food,Salt; iodized,2
321382,sub_sample_food,Salt; iodized,2
321383,sub_sample_food,Salt; iodized,2
321384,sample_food,"SALT, MORTON, IODIZED",2
321385,market_acquisition,"SALT, MORTON, IODIZED",2
321386,sub_sample_food,Salt; iodized,2
321387,sub_sample_food,Salt; iodized,2
321388,sub_sample_food,Salt; iodized,2
321389,sample_food,"SALT, MORTON, IODIZED",2
321390,market_acquisition,"SALT, MORTON, IODIZED",2
321391,sub_sample_food,Salt; iodized,2
321392,sub_sample_food,Salt; iodized,2
321393,sub_sample_food,Salt; iodized,2
321394,sample_food,"SALT, MORTON, IODIZED",2
321395,market_acquisition,"SALT, MORTON, IODIZED",2
321396,sub_sample_food,Salt; iodized,2
321397,sub_sample_food,Salt; iodized,2
321398,sub_sample_food,Salt; iodized,2
321399,sub_sample_food,"Salt, Iodized",2
321400,sample_food,"SALT, MORTON, IODIZED",2
321401,market_acquisition,"SALT, MORTON, IODIZED",2
321402,sub_sample_food,Salt; iodized,2
321403,sub_sample_food,Salt; iodized,2
321404,sub_sample_food,Salt; iodized,2
321405,sub_sample_food,"Salt, Iodized",2
321406,sample_food,"SALT, LAURA LYNN, IODIZED",2
321407,market_acquisition,"SALT, LAURA LYNN, IODIZED",2
321408,sub_sample_food,Salt; iodized,2
321409,sub_sample_food,Salt; iodized,2
321410,sub_sample_food,Salt; iodized,2
321411,sub_sample_food,"Salt, Iodized",2
321412,sample_food,"SALT, ESSENTIAL EVERYDAY, IODIZED",2
321413,market_acquisition,"SALT, ESSENTIAL EVERYDAY, IODIZED",2
321414,sub_sample_food,Salt; iodized,2
321415,sub_sample_food,Salt; iodized,2
321416,sub_sample_food,Salt; iodized,2
321417,sample_food,"SALT, MORTON, IODIZED",2
321418,market_acquisition,"SALT, MORTON, IODIZED",2
321419,sub_sample_food,Salt; iodized,2
321420,sub_sample_food,Salt; iodized,2
321421,sub_sample_food,Salt; iodized,2
321422,sub_sample_food,"Salt, Not Iodized",2
321423,sample_food,"SALT, GREAT VALUE, IODIZED",2
321424,market_acquisition,"SALT, GREAT VALUE, IODIZED",2
321425,sub_sample_food,Salt; iodized,2
321426,sub_sample_food,Salt; iodized,2
321427,sub_sample_food,Salt; iodized,2
321428,sub_sample_food,"Salt, Iodized",2
321429,sample_food,"SALT, HY VEE, IODIZED",2
321430,market_acquisition,"SALT, HY VEE, IODIZED",2
321431,sub_sample_food,Salt; iodized,2
321432,sub_sample_food,Salt; iodized,2
321433,sub_sample_food,Salt; iodized,2
321434,sub_sample_food,"Salt, Iodized",2
321435,sample_food,"SALT, MORTON, IODIZED",2
321436,market_acquisition,"SALT, MORTON, IODIZED",2
321437,sub_sample_food,Salt; iodized,2
321438,sub_sample_food,Salt; iodized,2
321439,sub_sample_food,Salt; iodized,2
321440,sub_sample_food,"Salt, Not Iodized",2
321441,sample_food,"SALT, MORTON, IODIZED",2
321442,market_acquisition,"SALT, MORTON, IODIZED",2
321443,sub_sample_food,Salt; iodized,2
321444,sub_sample_food,Salt; iodized,2
321445,sub_sample_food,Salt; iodized,2
321446,sample_food,"SALT, MORTON, IODIZED",2
321447,market_acquisition,"SALT, MORTON, IODIZED",2
321448,sub_sample_food,Salt; iodized,2
321449,sub_sample_food,Salt; iodized,2
321450,sub_sample_food,Salt; iodized,2
321451,sub_sample_food,"Salt, Iodized",2
321452,sample_food,"SALT, GREAT VALUE, IODIZED",2
321453,market_acquisition,"SALT, GREAT VALUE, IODIZED",2
321454,sub_sample_food,Salt; iodized,2
321455,sub_sample_food,Salt; iodized,2
321456,sub_sample_food,Salt; iodized,2
321457,sub_sample_food,"Salt, Not Iodized",2
321458,sample_food,"SALT, SIGNATURE KITCHENS, IODIZED",2
321459,market_acquisition,"SALT, SIGNATURE KITCHENS, IODIZED",2
321460,sub_sample_food,Salt; iodized,2
321461,sub_sample_food,Salt; iodized,2
321462,sub_sample_food,Salt; iodized,2
321463,sub_sample_food,"Salt, Iodized",2
321464,sample_food,"SALT, FOOD CLUB, IODIZED",2
321465,market_acquisition,"SALT, FOOD CLUB, IODIZED",2
321466,sub_sample_food,Salt; iodized,2
321467,sub_sample_food,Salt; iodized,2
321468,sub_sample_food,Salt; iodized,2
321469,sub_sample_food,Salt; iodized,2
321470,sub_sample_food,"Salt, Iodized",2
321471,sub_sample_food,"Salt, Iodized",2
321472,sub_sample_food,"Salt, Iodized",2
321473,sub_sample_food,"Salt, iodized - NFY121S6F",2
321474,sub_sample_food,"Salt, iodized - NFY121S6G",2
321475,sample_food,"SALT, SHOP RITE, IODIZED",2
321476,market_acquisition,"SALT, SHOP RITE, IODIZED",2
321477,sub_sample_food,Salt; iodized,2
321478,sub_sample_food,Salt; iodized,2
321479,sub_sample_food,Salt; iodized,2
321480,sub_sample_food,"Salt, Iodized",2
321481,sample_food,"SALT, MORTON, IODIZED",2
321482,market_acquisition,"SALT, MORTON, IODIZED",2
321483,sub_sample_food,Salt; iodized,2
321484,sub_sample_food,Salt; iodized,2
321485,sub_sample_food,Salt; iodized,2
321486,sub_sample_food,"Salt, Iodized",2
321487,sample_food,"SALT, GREAT VALUE, IODIZED",2
321488,market_acquisition,"SALT, GREAT VALUE, IODIZED",2
321489,sub_sample_food,Salt; iodized,2
321490,sub_sample_food,Salt; iodized,2
321491,sub_sample_food,Salt; iodized,2
321492,sub_sample_food,"Salt, Not Iodized",2
321493,sample_food,"SALT, MORTON, IODIZED",2
321494,market_acquisition,"SALT, MORTON, IODIZED",2
321495,sub_sample_food,Salt; iodized,2
321496,sub_sample_food,Salt; iodized,2
321497,sub_sample_food,Salt; iodized,2
321498,sub_sample_food,"Salt, Iodized",2
321499,sample_food,"SALT, GREAT VALUE, IODIZED",2
321500,market_acquisition,"SALT, GREAT VALUE, IODIZED",2
321501,sub_sample_food,Salt; iodized,2
321502,sub_sample_food,Salt; iodized,2
321503,sub_sample_food,Salt; iodized,2
321504,sub_sample_food,"Salt, Iodized",2
321505,foundation_food,"Salt, table, iodized",2
321506,sample_food,"BEANS, SNAP, CANNED, DRAINED, DEL MONTE",11
321507,market_acquisition,"BEANS, SNAP, CANNED, DRAINED, DEL MONTE",11
321508,market_acquisition,"BEANS, SNAP, CANNED, DRAINED, DEL MONTE",11
321509,market_acquisition,"BEANS, SNAP, CANNED, DRAINED, DEL MONTE",11
321510,sub_sample_food,Beans snap canned drained,11
321511,sub_sample_food,"Beans, snap, canned, drained - NFY1211Z9",11
321512,sample_food,"BEANS, SNAP, CANNED, DRAINED, DEL MONTE",11
321513,market_acquisition,"BEANS, SNAP, CANNED, DRAINED, DEL MONTE",11
321514,market_acquisition,"BEANS, SNAP, CANNED, DRAINED, DEL MONTE",11
321515,market_acquisition,"BEANS, SNAP, CANNED, DRAINED, DEL MONTE",11
321516,market_acquisition,"BEANS, SNAP, CANNED, DRAINED, DEL MONTE",11
321517,market_acquisition,"BEANS, SNAP, CANNED, DRAINED, DEL MONTE",11
321518,market_acquisition,"BEANS, SNAP, CANNED, DRAINED, DEL MONTE",11
321519,sub_sample_food,Beans snap canned drained,11
321520,sub_sample_food,"Beans, snap, canned, drained - NFY1211ZM",11
321521,sample_food,"BEANS, SNAP, CANNED, DRAINED, DEL MONTE",11
321522,market_acquisition,"BEANS, SNAP, CANNED, DRAINED, DEL MONTE",11
321523,market_acquisition,"BEANS, SNAP, CANNED, DRAINED, DEL MONTE",11
321524,market_acquisition,"BEANS, SNAP, CANNED, DRAINED, DEL MONTE",11
321525,sub_sample_food,Beans snap canned drained,11
321526,sub_sample_food,"Beans, snap, canned, drained - NFY1211Z2",11
321527,sub_sample_food,"Beans, snap, canned, drained - NFY1211Z3",11
321528,sample_food,"BEANS, SNAP, CANNED, DRAINED, DEL MONTE",11
321529,market_acquisition,"BEANS, SNAP, CANNED, DRAINED, DEL MONTE",11
321530,market_acquisition,"BEANS, SNAP, CANNED, DRAINED, DEL MONTE",11
321531,market_acquisition,"BEANS, SNAP, CANNED, DRAINED, DEL MONTE",11
321532,market_acquisition,"BEANS, SNAP, CANNED, DRAINED, DEL MONTE",11
321533,market_acquisition,"BEANS, SNAP, CANNED, DRAINED, DEL MONTE",11
321534,market_acquisition,"BEANS, SNAP, CANNED, DRAINED, DEL MONTE",11
321535,sub_sample_food,Beans snap canned drained,11
321536,sub_sample_food,"Beans, snap, canned, drained - NFY1211YP",11
321537,sub_sample_food,"Beans, snap, canned, drained - NFY1211YQ",11
321538,sample_food,"BEANS, SNAP, CANNED, DRAINED, DEL MONTE",11
321539,market_acquisition,"BEANS, SNAP, CANNED, DRAINED, DEL MONTE",11
321540,market_acquisition,"BEANS, SNAP, CANNED, DRAINED, DEL MONTE",11
321541,market_acquisition,"BEANS, SNAP, CANNED, DRAINED, DEL MONTE",11
321542,market_acquisition,"BEANS, SNAP, CANNED, DRAINED, DEL MONTE",11
321543,market_acquisition,"BEANS, SNAP, CANNED, DRAINED, DEL MONTE",11
321544,market_acquisition,"BEANS, SNAP, CANNED, DRAINED, DEL MONTE",11
321545,sub_sample_food,Beans snap canned drained,11
321546,sub_sample_food,"Beans, snap, canned, drained - NFY1211YW",11
321547,sample_food,"BEANS, SNAP, CANNED, DRAINED, DEL MONTE",11
321548,market_acquisition,"BEANS, SNAP, CANNED, DRAINED, DEL MONTE",11
321549,market_acquisition,"BEANS, SNAP, CANNED, DRAINED, DEL MONTE",11
321550,market_acquisition,"BEANS, SNAP, CANNED, DRAINED, DEL MONTE",11
321551,market_acquisition,"BEANS, SNAP, CANNED, DRAINED, DEL MONTE",11
321552,market_acquisition,"BEANS, SNAP, CANNED, DRAINED, DEL MONTE",11
321553,market_acquisition,"BEANS, SNAP, CANNED, DRAINED, DEL MONTE",11
321554,sub_sample_food,Beans snap canned drained,11
321555,sub_sample_food,"Beans, snap, canned, drained - NFY1211ZF",11
321556,sub_sample_food,"Beans, snap, canned, drained - NFY1211ZG",11
321557,sample_food,"BEANS, SNAP, CANNED, DRAINED, STORE BRAND",11
321558,market_acquisition,"BEANS, SNAP, CANNED, DRAINED, STORE BRAND",11
321559,market_acquisition,"BEANS, SNAP, CANNED, DRAINED, STORE BRAND",11
321560,market_acquisition,"BEANS, SNAP, CANNED, DRAINED, STORE BRAND",11
321561,market_acquisition,"BEANS, SNAP, CANNED, DRAINED, STORE BRAND",11
321562,market_acquisition,"BEANS, SNAP, CANNED, DRAINED, STORE BRAND",11
321563,market_acquisition,"BEANS, SNAP, CANNED, DRAINED, STORE BRAND",11
321564,sub_sample_food,Beans snap canned drained,11
321565,sub_sample_food,"Beans, snap, canned, drained - NFY1211ZZ",11
321566,sample_food,"BEANS, SNAP, CANNED, DRAINED, STORE BRAND",11
321567,market_acquisition,"BEANS, SNAP, CANNED, DRAINED, STORE BRAND",11
321568,market_acquisition,"BEANS, SNAP, CANNED, DRAINED, STORE BRAND",11
321569,market_acquisition,"BEANS, SNAP, CANNED, DRAINED, STORE BRAND",11
321570,sub_sample_food,Beans snap canned drained,11
321571,sub_sample_food,"Beans, snap, canned, drained - NFY12120I",11
321572,sub_sample_food,"Beans, snap, canned, drained - NFY12120J",11
321573,sample_food,"BEANS, SNAP, CANNED, DRAINED, STORE BRAND",11
321574,market_acquisition,"BEANS, SNAP, CANNED, DRAINED, STORE BRAND",11
321575,market_acquisition,"BEANS, SNAP, CANNED, DRAINED, STORE BRAND",11
321576,market_acquisition,"BEANS, SNAP, CANNED, DRAINED, STORE BRAND",11
321577,market_acquisition,"BEANS, SNAP, CANNED, DRAINED, STORE BRAND",11
321578,market_acquisition,"BEANS, SNAP, CANNED, DRAINED, STORE BRAND",11
321579,market_acquisition,"BEANS, SNAP, CANNED, DRAINED, STORE BRAND",11
321580,sub_sample_food,Beans snap canned drained,11
321581,sub_sample_food,"Beans, snap, canned, drained - NFY12120C",11
321582,sample_food,"BEANS, SNAP, CANNED, DRAINED, STORE BRAND",11
321583,market_acquisition,"BEANS, SNAP, CANNED, DRAINED, STORE BRAND",11
321584,market_acquisition,"BEANS, SNAP, CANNED, DRAINED, STORE BRAND",11
321585,market_acquisition,"BEANS, SNAP, CANNED, DRAINED, STORE BRAND",11
321586,market_acquisition,"BEANS, SNAP, CANNED, DRAINED, STORE BRAND",11
321587,market_acquisition,"BEANS, SNAP, CANNED, DRAINED, STORE BRAND",11
321588,market_acquisition,"BEANS, SNAP, CANNED, DRAINED, STORE BRAND",11
321589,sub_sample_food,Beans snap canned drained,11
321590,sub_sample_food,"Beans, snap, canned, drained - NFY12120P",11
321591,sample_food,"BEANS, SNAP, CANNED, DRAINED, GREAT VALUE",11
321592,market_acquisition,"BEANS, SNAP, CANNED, DRAINED, GREAT VALUE",11
321593,market_acquisition,"BEANS, SNAP, CANNED, DRAINED, GREAT VALUE",11
321594,market_acquisition,"BEANS, SNAP, CANNED, DRAINED, GREAT VALUE",11
321595,market_acquisition,"BEANS, SNAP, CANNED, DRAINED, GREAT VALUE",11
321596,market_acquisition,"BEANS, SNAP, CANNED, DRAINED, GREAT VALUE",11
321597,market_acquisition,"BEANS, SNAP, CANNED, DRAINED, GREAT VALUE",11
321598,sub_sample_food,Beans snap canned drained,11
321599,sub_sample_food,"Beans, snap, canned, drained - NFY121205",11
321600,sub_sample_food,"Beans, snap, canned, drained - NFY121206",11
321601,sample_food,"BEANS, SNAP, CANNED, DRAINED, STORE BRAND",11
321602,market_acquisition,"BEANS, SNAP, CANNED, DRAINED, STORE BRAND",11
321603,market_acquisition,"BEANS, SNAP, CANNED, DRAINED, STORE BRAND",11
321604,market_acquisition,"BEANS, SNAP, CANNED, DRAINED, STORE BRAND",11
321605,market_acquisition,"BEANS, SNAP, CANNED, DRAINED, STORE BRAND",11
321606,market_acquisition,"BEANS, SNAP, CANNED, DRAINED, STORE BRAND",11
321607,market_acquisition,"BEANS, SNAP, CANNED, DRAINED, STORE BRAND",11
321608,sub_sample_food,Beans snap canned drained,11
321609,sub_sample_food,"Beans, snap, canned, drained - NFY1211ZS",11
321610,sub_sample_food,"Beans, snap, canned, drained - NFY1211ZT",11
321611,foundation_food,"Beans, snap, green, canned, regular pack, drained solids",11
321612,sample_food,"Broccoli, raw (IN1,NY1) - CY0906E",11
321613,market_acquisition,"Broccoli, raw, 2 bunches (IN1) - NFY0905DD",11
321614,market_acquisition,"Broccoli, raw, 3 bunches (NY1) - NFY0905EV",11
321615,market_acquisition,"Broccoli, raw, 3 bunches (IN1) - NFY0905DC",11
321616,sub_sample_food,"Moisture, Broccoli, raw (IN1,NY1) - NFY0904J7",11
321617,sub_sample_food,"Vitamin C, Broccoli, raw (IN1,NY1) - NFY0904J9",11
321618,sample_food,"Broccoli, cooked (IN1,NY1) - CY0906K",11
321619,sub_sample_food,"Moisture, Broccoli, cooked (IN1,NY1) - NFY0904KJ",11
321620,sub_sample_food,"Vitamin C, Broccoli, cooked (IN1,NY1) - NFY0904KK",11
321621,sample_food,"Broccoli, raw (CA2,NC1) - CY0906G",11
321622,market_acquisition,"Broccoli, raw, OCEAN MIST, 4 bunches; Product of USA (NC1) - NFY0905IY",11
321623,market_acquisition,"Broccoli, raw, OCEAN MIST, 4 bunches; Product of USA (NC1) - NFY0905IX",11
321624,market_acquisition,"Broccoli, raw, 7 bunches (CA2) - NFY0905JA",11
321625,market_acquisition,"Broccoli, raw, OCEAN MIST, 3 bunches; Product of USA (NC1) - NFY0905IW",11
321626,sub_sample_food,"Moisture, Broccoli, raw (CA2,NC1) - NFY0904JN",11
321627,sub_sample_food,"Vitamin C, Broccoli, raw (CA2,NC1) - NFY0904JO",11
321628,sample_food,"Broccoli, cooked (CA2,NC1) - CY0906M",11
321629,sub_sample_food,"Moisture, Broccoli, cooked (CA2,NC1) - NFY0904KZ",11
321630,sub_sample_food,"Vitamin C, Broccoli, cooked (CA2,NC1) - NFY0904L0",11
321631,sample_food,"Broccoli, raw (AL1,CA1) - CY0906F",11
